Date,Open,High,Low,Close,Adj Close,Volume
2020-10-23 09:30:00-04:00,215.02999877929688,215.2899932861328,214.58009338378906,214.87249755859375,0,654512
2020-10-23 09:32:00-04:00,214.8800048828125,214.9499969482422,214.10000610351562,214.16000366210938,0,228841
2020-10-23 09:34:00-04:00,214.1300048828125,214.25,213.8000030517578,213.8300018310547,0,185532
2020-10-23 09:36:00-04:00,213.82000732421875,213.8800048828125,213.58999633789062,213.69000244140625,0,151931
2020-10-23 09:38:00-04:00,213.64999389648438,213.96499633789062,213.61000061035156,213.7949981689453,0,149610
2020-10-23 09:40:00-04:00,213.7949981689453,213.89999389648438,213.42999267578125,213.5399932861328,0,201650
2020-10-23 09:42:00-04:00,213.52999877929688,213.5800018310547,213.16000366210938,213.5399932861328,0,182004
2020-10-23 09:44:00-04:00,213.51499938964844,213.66000366210938,213.3699951171875,213.66000366210938,0,119723
2020-10-23 09:46:00-04:00,213.65499877929688,213.94000244140625,213.59170532226562,213.82000732421875,0,125388
2020-10-23 09:48:00-04:00,213.80999755859375,214.0467071533203,213.60000610351562,213.83999633789062,0,175903
2020-10-23 09:50:00-04:00,213.8300018310547,214.22410583496094,213.60020446777344,214.15989685058594,0,161793
2020-10-23 09:52:00-04:00,214.13999938964844,214.40499877929688,214.13999938964844,214.38999938964844,0,112616
2020-10-23 09:54:00-04:00,214.38499450683594,214.55979919433594,214.30499267578125,214.5500030517578,0,157336
2020-10-23 09:56:00-04:00,214.55999755859375,214.60000610351562,214.41000366210938,214.50999450683594,0,109684
2020-10-23 09:58:00-04:00,214.50999450683594,214.6300048828125,214.2100067138672,214.3800048828125,0,130932
2020-10-23 10:00:00-04:00,214.32000732421875,214.32000732421875,213.57000732421875,213.61000061035156,0,114888
2020-10-23 10:02:00-04:00,213.60000610351562,213.77999877929688,213.5301055908203,213.76499938964844,0,90939
2020-10-23 10:04:00-04:00,213.77000427246094,214.05990600585938,213.54100036621094,213.9600067138672,0,100855
2020-10-23 10:06:00-04:00,213.94000244140625,214.15499877929688,213.94000244140625,214.14999389648438,0,68733
2020-10-23 10:08:00-04:00,214.13999938964844,214.1822052001953,213.9499969482422,214.02999877929688,0,71067
2020-10-23 10:10:00-04:00,214.02999877929688,214.14999389648438,213.72999572753906,214.13999938964844,0,62796
2020-10-23 10:12:00-04:00,214.1300048828125,214.6999969482422,214.00999450683594,214.69000244140625,0,126122
2020-10-23 10:14:00-04:00,214.69000244140625,214.94700622558594,214.67999267578125,214.85000610351562,0,112323
2020-10-23 10:16:00-04:00,214.85499572753906,215.02000427246094,214.75999450683594,214.97390747070312,0,93128
2020-10-23 10:18:00-04:00,214.9792938232422,215.33999633789062,214.97500610351562,215.13999938964844,0,106249
2020-10-23 10:20:00-04:00,215.15139770507812,215.1999969482422,214.89999389648438,214.97000122070312,0,92658
2020-10-23 10:22:00-04:00,214.9600067138672,215.0800018310547,214.55999755859375,214.75,0,83479
2020-10-23 10:24:00-04:00,214.74789428710938,215.0500030517578,214.74159240722656,215.0500030517578,0,74920
2020-10-23 10:26:00-04:00,215.07000732421875,215.24330139160156,215.0500946044922,215.17999267578125,0,93423
2020-10-23 10:28:00-04:00,215.17140197753906,215.1999969482422,214.96009826660156,215.0500030517578,0,51417
2020-10-23 10:30:00-04:00,215.02999877929688,215.47000122070312,214.88999938964844,215.43499755859375,0,117713
2020-10-23 10:32:00-04:00,215.4373016357422,215.5800018310547,215.42999267578125,215.5500030517578,0,98413
2020-10-23 10:34:00-04:00,215.55999755859375,215.72999572753906,215.2220001220703,215.27000427246094,0,108720
2020-10-23 10:36:00-04:00,215.27999877929688,215.3800048828125,215.23500061035156,215.30999755859375,0,47921
2020-10-23 10:38:00-04:00,215.32000732421875,215.3300018310547,214.8800048828125,215.0399932861328,0,100070
2020-10-23 10:40:00-04:00,215.0648956298828,215.2899932861328,215.0500030517578,215.2899932861328,0,51391
2020-10-23 10:42:00-04:00,215.2949981689453,215.47999572753906,215.2100067138672,215.4600067138672,0,54909
2020-10-23 10:44:00-04:00,215.4698944091797,215.47000122070312,214.72999572753906,214.89999389648438,0,131569
2020-10-23 10:46:00-04:00,214.9199981689453,215.18499755859375,214.91000366210938,215.0500030517578,0,64977
2020-10-23 10:48:00-04:00,215.11000061035156,215.2698974609375,214.94000244140625,215.10000610351562,0,50362
2020-10-23 10:50:00-04:00,214.86000061035156,214.97999572753906,214.74000549316406,214.8000030517578,0,105196
2020-10-23 10:52:00-04:00,214.80450439453125,214.92999267578125,214.72999572753906,214.7899932861328,0,65516
2020-10-23 10:54:00-04:00,214.77000427246094,214.82000732421875,214.42999267578125,214.57000732421875,0,81051
2020-10-23 10:56:00-04:00,214.6199951171875,214.97999572753906,214.61000061035156,214.97000122070312,0,54803
2020-10-23 10:58:00-04:00,214.9600067138672,215.14999389648438,214.9600067138672,215.0399932861328,0,51266
2020-10-23 11:00:00-04:00,215.02999877929688,215.26409912109375,214.89999389648438,215.19500732421875,0,48419
2020-10-23 11:02:00-04:00,215.2100067138672,215.3300018310547,214.89999389648438,215.32000732421875,0,80038
2020-10-23 11:04:00-04:00,215.30999755859375,215.44000244140625,215.2866973876953,215.2866973876953,0,70307
2020-10-23 11:06:00-04:00,215.3000030517578,215.3800048828125,215.25999450683594,215.35989379882812,0,58274
2020-10-23 11:08:00-04:00,215.36000061035156,215.44000244140625,215.3300018310547,215.39059448242188,0,63677
2020-10-23 11:10:00-04:00,215.39999389648438,215.5399932861328,215.0800018310547,215.4499969482422,0,114688
2020-10-23 11:12:00-04:00,215.4499969482422,215.58999633789062,215.3699951171875,215.4600067138672,0,59414
2020-10-23 11:14:00-04:00,215.44500732421875,215.49000549316406,215.2050018310547,215.22500610351562,0,54111
2020-10-23 11:16:00-04:00,215.22999572753906,215.27000427246094,214.82240295410156,214.9199981689453,0,97768
2020-10-23 11:18:00-04:00,214.92999267578125,214.9600067138672,214.82000732421875,214.8800048828125,0,58511
2020-10-23 11:20:00-04:00,214.89999389648438,214.99000549316406,214.41000366210938,214.4600067138672,0,93187
2020-10-23 11:22:00-04:00,214.4600067138672,214.4799041748047,214.16000366210938,214.41000366210938,0,88509
2020-10-23 11:24:00-04:00,214.41000366210938,214.41099548339844,214.18499755859375,214.32000732421875,0,79544
2020-10-23 11:26:00-04:00,214.35989379882812,214.42999267578125,214.16000366210938,214.3699951171875,0,69900
2020-10-23 11:28:00-04:00,214.3699951171875,214.50999450683594,214.32000732421875,214.49000549316406,0,64678
2020-10-23 11:30:00-04:00,214.48500061035156,214.48500061035156,214.27999877929688,214.3800048828125,0,54808
